timestamp,product_id,inventory_level,demand,competitor_price,price_sold
2024-03-10,p-030,173,0.9,10.99,9.82
2024-04-08,p-043,121,0.49,64.29,56.4
2024-04-11,p-005,114,0.32,42.35,36.17
2024-04-10,p-004,56,0.23,39.12,34.94
2024-01-24,p-011,77,0.08,13.74,11.62
2024-02-22,p-022,79,0.86,23.89,23.59
2024-01-04,p-019,63,0.58,28.68,27.3
2024-02-02,p-013,171,0.12,63.33,48.51
2024-04-12,p-044,115,0.53,60.51,53.87
2024-01-16,p-031,45,0.17,61.06,54.46
2024-03-17,p-036,138,0.0,67.46,52.34
2024-01-31,p-042,95,0.03,42.88,35.16
2024-02-16,p-026,185,1.0,40.41,36.23
2024-01-05,p-024,131,0.58,48.1,42.47
2024-03-29,p-038,31,0.77,14.48,14.79
2024-04-08,p-000,80,0.64,38.05,35.99
2024-01-14,p-041,179,1.0,93.61,84.54
2024-01-23,p-008,7,0.12,58.43,53.61
2024-02-21,p-012,120,0.5,35.5,31.24
2024-03-02,p-001,115,0.47,44.98,39.57
2024-01-27,p-046,27,0.28,90.44,84.13
2024-01-29,p-015,58,0.7,24.0,23.51
2024-03-10,p-036,121,1.0,37.81,36.56
2024-03-14,p-013,67,0.68,88.28,85.33
2024-01-13,p-024,190,0.42,79.05,63.01
2024-02-11,p-008,196,0.39,89.12,70.08
2024-01-04,p-004,69,0.14,87.09,75.24
2024-04-26,p-041,193,0.17,13.77,10.38
2024-04-10,p-040,87,0.25,37.85,32.83
2024-04-16,p-014,153,0.92,34.64,31.8
2024-01-04,p-008,13,0.88,75.91,80.62
2024-03-05,p-046,78,1.0,66.84,67.79
2024-01-12,p-035,73,0.17,25.96,22.48
2024-02-25,p-044,12,0.13,25.12,22.98
2024-02-18,p-043,178,0.71,95.31,81.64
2024-01-10,p-038,177,0.35,91.01,72.65
2024-04-29,p-007,107,0.07,56.3,45.95
2024-02-08,p-011,161,0.74,79.15,69.59
2024-01-11,p-017,81,0.63,94.98,89.56
2024-02-25,p-015,142,0.42,97.71,82.49
2024-02-04,p-001,66,0.54,48.97,46.1
2024-02-25,p-045,103,1.0,28.09,27.72
2024-01-23,p-007,50,0.76,76.39,76.34
2024-01-12,p-043,83,0.96,28.28,28.32
2024-03-25,p-001,16,0.3,94.37,89.15
2024-01-11,p-017,49,0.19,30.78,27.46
2024-02-11,p-023,57,0.14,51.47,45.04
2024-04-07,p-035,24,0.6,19.92,19.83
2024-02-05,p-039,101,0.66,57.75,53.58
2024-04-24,p-024,90,0.54,88.79,81.45
2024-02-16,p-020,136,0.55,25.67,22.4
2024-04-08,p-029,10,0.17,33.04,30.55
2024-04-16,p-038,174,0.41,84.85,68.82
2024-03-12,p-013,169,0.39,86.23,70.08
2024-03-16,p-043,109,0.3,65.75,56.24
2024-04-18,p-024,24,0.24,87.8,81.24
2024-01-05,p-037,60,0.51,49.18,46.32
2024-03-23,p-013,81,0.22,16.72,14.51
2024-02-20,p-040,198,0.89,10.6,9.16
2024-04-05,p-008,14,0.68,30.08,30.73
2024-03-03,p-038,127,0.47,67.89,58.91
2024-04-16,p-031,113,0.56,32.78,29.42
2024-04-22,p-044,161,0.27,59.41,47.55
2024-01-08,p-023,99,0.84,25.12,24.17
2024-01-15,p-021,92,0.77,76.13,72.86
2024-04-23,p-020,75,0.78,91.79,89.66
2024-03-29,p-044,128,0.5,54.34,47.38
2024-01-24,p-046,25,0.41,36.0,34.47
2024-01-09,p-024,16,0.71,86.48,88.67
2024-04-23,p-009,121,0.4,33.05,28.47
2024-04-01,p-027,115,0.52,20.35,18.08
2024-04-02,p-022,180,0.86,27.46,24.14
2024-02-14,p-018,159,0.09,40.5,31.27
2024-04-12,p-003,82,1.0,56.96,57.52
2024-03-11,p-009,7,0.6,19.13,19.38
2024-01-05,p-043,87,0.12,73.02,61.6
2024-03-04,p-040,135,0.65,60.36,53.78
2024-04-02,p-008,61,1.0,77.2,79.74
2024-02-06,p-040,57,0.24,60.56,54.14
2024-02-24,p-035,86,0.4,14.73,13.19
2024-01-20,p-017,167,0.45,31.33,25.84
2024-01-29,p-043,176,0.15,79.41,60.85
2024-03-07,p-024,52,0.42,79.46,74.12
2024-04-23,p-049,34,0.14,33.07,29.65
2024-02-21,p-009,119,0.66,41.81,38.01
2024-03-03,p-003,126,0.32,92.7,78.1
2024-01-15,p-025,129,0.32,98.17,82.43
2024-04-13,p-029,72,0.96,90.2,91.41
2024-04-06,p-045,42,0.44,89.69,84.89
2024-02-25,p-016,66,0.73,10.83,10.58
2024-04-12,p-023,101,0.81,97.04,92.65
2024-01-07,p-000,7,0.76,74.28,77.6
2024-03-15,p-017,121,0.0,76.7,60.68
2024-02-02,p-022,57,0.35,82.14,75.13
2024-02-20,p-035,200,0.2,69.95,52.6
2024-01-02,p-007,64,0.81,70.91,70.49
2024-02-26,p-003,25,0.42,70.36,67.5
2024-01-17,p-045,126,0.9,32.29,30.48
2024-02-09,p-031,151,0.28,70.73,57.41
2024-01-05,p-023,74,0.84,40.35,39.9
2024-02-28,p-018,74,0.19,71.97,62.51
2024-04-03,p-032,93,0.53,78.35,71.49
2024-03-09,p-019,2,0.58,93.16,94.46
2024-02-07,p-025,25,0.0,21.47,18.84
2024-01-11,p-019,190,0.47,55.82,44.94
2024-02-03,p-013,5,0.75,30.9,32.28
2024-02-13,p-048,107,0.07,14.98,12.23
2024-01-23,p-034,3,0.11,95.19,87.5
2024-03-31,p-023,36,0.39,45.84,43.22
2024-01-04,p-031,9,0.15,41.26,38.03
2024-01-10,p-005,95,1.0,91.49,91.08
2024-01-29,p-046,23,0.58,83.45,82.84
2024-02-12,p-038,47,0.45,61.82,58.33
2024-03-05,p-006,134,0.21,71.79,58.56
2024-04-10,p-001,99,0.37,86.19,75.64
2024-02-12,p-046,195,1.0,75.77,67.09
2024-04-26,p-014,165,0.15,74.47,57.83
2024-01-15,p-048,35,0.41,83.34,78.98
2024-01-22,p-040,107,0.58,46.63,42.31
2024-01-23,p-038,113,0.45,50.98,44.77
2024-02-06,p-031,44,0.61,27.9,27.26
2024-04-04,p-035,163,0.84,61.27,54.77
2024-02-13,p-025,27,0.88,28.84,30.19
2024-02-11,p-011,123,0.57,83.4,74.17
2024-04-24,p-049,102,0.46,53.66,47.8
2024-01-22,p-006,17,0.53,57.61,56.97
2024-02-08,p-028,52,0.42,78.18,72.93
2024-01-11,p-009,97,0.38,20.69,18.23
2024-03-03,p-034,169,0.2,97.16,75.9
2024-01-24,p-027,79,0.8,15.11,14.75
2024-02-02,p-000,76,0.22,88.36,77.07
2024-01-01,p-008,20,0.5,77.11,75.57
2024-02-08,p-038,1,0.61,42.7,43.6
2024-01-08,p-048,190,0.33,75.34,58.95
2024-01-03,p-034,165,0.39,52.99,43.27
2024-01-16,p-047,6,0.95,86.01,93.19
2024-03-01,p-041,31,0.68,90.31,90.66
2024-04-02,p-015,108,0.2,90.96,76.27
2024-01-28,p-024,122,0.71,52.67,48.19
2024-04-30,p-006,196,0.59,63.0,51.56
2024-02-15,p-049,99,0.0,32.42,26.29
2024-02-14,p-003,182,0.49,28.88,23.58
2024-01-25,p-024,169,0.74,33.57,29.24
2024-04-07,p-045,69,0.54,22.34,20.96
2024-02-29,p-033,100,0.13,59.6,49.67
2024-03-15,p-042,91,0.34,96.04,84.51
2024-03-11,p-023,26,0.41,62.96,60.22
2024-04-11,p-047,23,0.15,35.46,32.22
2024-01-26,p-046,179,0.33,95.29,75.57
2024-01-08,p-040,143,0.75,15.54,13.98
2024-03-31,p-005,39,0.19,39.33,35.45
2024-01-06,p-023,53,0.83,45.12,45.55
2024-03-05,p-009,157,0.35,60.5,49.47
2024-01-04,p-043,113,0.61,57.52,52.14
2024-04-08,p-033,135,0.56,13.65,11.95
2024-02-08,p-022,195,0.61,83.5,68.7
2024-01-31,p-037,155,0.95,63.34,58.34
2024-04-18,p-015,24,0.34,46.8,44.22
2024-03-17,p-017,87,1.0,49.83,50.04
2024-01-12,p-040,142,0.88,75.03,69.27
2024-04-29,p-039,181,0.34,49.11,38.93
2024-02-02,p-048,173,0.55,67.29,56.21
2024-04-21,p-029,188,0.66,93.91,78.7
2024-03-23,p-023,37,0.45,33.95,32.37
2024-01-31,p-049,199,0.58,25.73,20.94
2024-01-08,p-014,117,0.07,32.4,26.15
2024-04-01,p-042,88,0.29,99.82,87.21
2024-02-07,p-030,99,0.46,56.12,50.16
2024-02-18,p-021,80,0.44,88.58,80.52
2024-04-30,p-011,6,0.78,19.82,20.8
2024-03-01,p-047,31,0.11,91.22,81.5
2024-01-28,p-045,56,0.21,81.42,72.4
2024-02-16,p-025,97,0.39,58.23,51.42
2024-04-01,p-027,88,0.3,93.8,82.12
2024-01-25,p-017,126,0.76,42.61,39.18
2024-04-20,p-033,56,0.76,41.41,41.12
2024-02-19,p-049,20,0.14,41.87,38.08
2024-03-20,p-047,40,0.37,60.05,56.15
2024-02-04,p-024,90,0.73,70.69,67.29
2024-03-02,p-024,127,0.03,30.82,24.38
2024-03-05,p-006,57,0.44,26.78,24.95
2024-02-29,p-000,150,0.52,61.45,52.44
2024-04-16,p-025,164,0.83,32.82,29.25
2024-03-16,p-017,184,0.43,77.33,62.22
2024-02-05,p-000,78,0.6,16.48,15.5
2024-01-24,p-029,11,0.0,38.31,34.1
2024-04-11,p-029,83,0.72,76.08,72.84
2024-03-06,p-016,154,0.55,18.79,16.06
2024-01-17,p-009,191,0.47,34.67,27.88
2024-04-14,p-026,53,0.5,59.15,56.02
2024-01-28,p-009,0,0.52,23.48,23.57
2024-02-16,p-017,131,0.38,56.72,48.11
2024-02-29,p-046,171,0.21,64.51,50.38
2024-04-30,p-026,42,0.8,40.89,41.52
2024-01-26,p-005,172,0.51,26.77,22.21
2024-03-14,p-049,140,0.27,66.45,54.52
2024-04-24,p-004,63,0.55,63.43,60.03
2024-01-15,p-021,175,0.5,27.47,22.66
2024-01-29,p-043,101,1.0,54.19,53.59
2024-03-14,p-046,12,0.71,75.51,77.74
2024-02-20,p-037,58,0.35,80.3,73.37
2024-02-13,p-031,121,0.78,71.01,65.91
2024-02-27,p-048,40,0.23,45.66,41.47
2024-01-05,p-037,186,0.33,73.44,57.75
2024-01-22,p-012,129,0.82,64.43,59.71
2024-03-21,p-008,54,0.07,43.12,37.28
2024-01-04,p-049,40,0.19,98.8,88.97
2024-02-27,p-040,92,0.54,68.35,62.56
2024-03-01,p-046,166,0.39,48.56,39.61
2024-03-27,p-015,126,0.43,51.08,44.02
2024-04-03,p-017,138,0.0,93.33,72.41
2024-01-21,p-000,22,1.0,31.79,34.2
2024-04-10,p-030,43,0.29,83.5,76.55
2024-03-10,p-024,102,0.57,83.76,76.27
2024-04-30,p-022,80,0.8,53.31,51.99
2024-04-24,p-008,64,0.64,72.24,69.51
2024-01-09,p-046,107,0.53,95.22,85.54
2024-03-07,p-002,124,0.42,35.31,30.44
2024-03-30,p-019,93,0.39,92.65,82.18
2024-02-11,p-005,36,0.61,20.51,20.21
2024-01-09,p-026,61,0.74,88.5,87.09
2024-03-12,p-024,52,0.67,41.95,41.12
2024-02-13,p-015,81,0.64,53.35,50.4
2024-01-07,p-045,65,0.49,90.61,84.55
2024-02-22,p-020,110,0.56,35.29,31.78
2024-01-13,p-005,196,0.6,37.98,31.15
2024-04-26,p-005,132,0.44,35.82,30.72
2024-01-01,p-017,130,0.53,22.54,19.73
2024-04-05,p-003,151,0.25,63.13,50.92
2024-03-11,p-032,155,0.36,38.05,31.25
2024-02-11,p-024,135,0.0,58.92,45.87
2024-03-05,p-037,42,0.2,45.01,40.53
2024-01-19,p-041,71,0.7,89.71,86.67
2024-03-24,p-022,116,0.41,60.6,52.61
2024-02-17,p-037,66,0.84,26.3,26.23
2024-04-25,p-018,144,0.39,10.08,8.44
2024-03-15,p-044,141,0.8,75.76,68.98
2024-04-16,p-023,33,0.36,57.1,53.67
2024-04-10,p-014,186,0.16,81.45,61.79
2024-04-30,p-016,17,0.88,74.65,78.96
2024-03-01,p-023,17,0.86,69.23,72.95
2024-04-02,p-007,39,0.61,26.96,26.48
2024-01-17,p-018,185,1.0,55.92,50.13
2024-02-06,p-016,7,0.74,99.9,103.96
2024-03-31,p-043,143,0.76,18.95,17.08
2024-02-17,p-015,90,0.54,11.55,10.59
2024-02-19,p-001,60,0.64,40.16,38.81
2024-03-13,p-000,5,0.57,89.68,90.48
2024-01-08,p-016,105,0.46,84.19,74.75
2024-03-29,p-010,43,0.79,94.08,95.26
2024-02-18,p-004,155,0.41,66.32,55.03
2024-01-20,p-020,184,0.51,20.02,16.37
2024-02-15,p-009,86,0.62,77.31,72.36
2024-04-13,p-040,18,0.65,83.34,84.3
2024-04-02,p-001,56,0.76,47.45,47.12
2024-02-22,p-012,40,0.53,98.13,94.77
2024-03-11,p-043,114,0.05,80.67,65.04
2024-01-06,p-021,144,0.29,68.58,56.24
2024-02-16,p-022,170,0.85,41.98,37.28
2024-01-21,p-028,159,0.44,64.85,53.88
2024-02-12,p-034,191,0.43,14.92,11.9
2024-03-05,p-028,33,0.06,18.05,15.92
2024-01-09,p-035,120,0.52,45.71,40.39
2024-01-03,p-049,12,0.39,74.97,72.44
2024-02-08,p-027,61,0.94,97.14,99.24
2024-02-29,p-001,186,0.69,83.67,70.7
2024-04-04,p-021,147,0.77,36.35,32.68
2024-04-05,p-047,5,0.47,57.76,57.13
2024-01-28,p-020,160,0.58,19.72,16.83
2024-01-01,p-049,5,0.47,42.26,41.8
2024-02-27,p-009,12,0.52,80.04,79.4
2024-03-24,p-000,117,0.61,45.49,41.05
2024-03-10,p-000,145,0.84,30.17,27.55
2024-03-18,p-001,45,0.27,20.18,18.39
2024-01-02,p-043,122,0.2,89.4,73.78
2024-03-27,p-033,40,0.6,88.62,86.78
2024-02-23,p-034,69,0.73,44.44,43.28
2024-01-26,p-030,27,0.5,30.62,29.79
2024-04-17,p-023,19,0.85,66.19,69.48
2024-03-30,p-004,43,0.52,39.13,37.6
2024-01-22,p-039,113,0.99,22.09,21.51
2024-03-23,p-041,147,0.11,70.1,55.13
2024-03-21,p-034,81,0.81,33.25,32.45
2024-02-27,p-029,22,0.39,75.16,71.89
2024-04-11,p-020,44,0.16,46.64,41.56
2024-03-07,p-014,100,0.0,97.74,79.17
2024-03-13,p-008,6,0.83,11.64,12.33
2024-02-24,p-047,11,0.32,53.66,51.16
2024-04-08,p-016,78,0.44,18.88,17.2
2024-03-12,p-047,154,0.41,40.27,33.46
2024-04-16,p-029,98,0.24,88.48,75.66
2024-03-31,p-005,134,0.6,12.37,10.93
2024-04-23,p-011,38,0.4,79.97,75.39
2024-04-24,p-039,44,0.01,34.34,29.61
2024-04-07,p-008,14,0.28,65.91,62.13
2024-01-01,p-009,106,0.0,45.68,36.75
2024-04-08,p-033,134,0.31,89.78,74.79
2024-01-25,p-001,154,0.25,21.81,17.53
2024-01-28,p-014,199,0.34,10.9,8.45
2024-03-18,p-006,163,0.24,48.71,38.65
2024-03-23,p-024,53,0.15,36.14,31.83
2024-04-09,p-006,28,0.79,87.87,90.36
2024-03-28,p-041,74,0.55,39.64,37.07
2024-03-25,p-010,60,0.31,86.63,78.34
2024-01-25,p-010,166,0.02,60.47,45.59
2024-03-04,p-020,133,0.63,65.63,58.38
2024-04-03,p-017,20,0.34,55.29,52.45
2024-02-08,p-014,163,0.47,24.11,20.06
2024-04-27,p-004,113,0.69,13.57,12.49
2024-04-08,p-034,134,0.89,22.99,21.46
2024-03-12,p-029,61,0.78,83.63,82.93
2024-04-02,p-040,106,0.62,20.09,18.39
2024-02-05,p-049,156,0.45,20.76,17.35
2024-02-27,p-024,92,0.59,50.21,46.41
2024-01-20,p-032,57,0.27,59.58,53.6
2024-02-29,p-020,51,0.67,46.15,45.29
2024-04-02,p-013,19,1.0,42.62,45.99
2024-02-04,p-036,138,0.74,93.84,84.77
2024-04-08,p-035,51,0.67,16.14,15.84
2024-04-20,p-047,59,0.65,83.89,81.31
2024-01-08,p-013,126,0.37,49.33,41.99
2024-02-16,p-003,138,0.25,39.49,32.34
2024-02-29,p-015,175,0.91,37.96,33.88
2024-01-15,p-040,156,0.17,86.17,67.93
2024-04-29,p-009,112,0.52,46.63,41.57
2024-04-21,p-049,22,0.85,34.43,36.03
2024-01-12,p-049,79,0.37,96.68,86.73
2024-01-12,p-030,159,1.0,94.8,87.7
2024-02-12,p-047,197,0.75,62.69,52.86
2024-04-25,p-044,180,0.96,29.33,26.26
2024-04-22,p-004,72,0.34,21.25,19.09
2024-01-27,p-038,106,0.48,97.37,86.7
2024-01-25,p-036,125,0.32,21.06,17.76
2024-04-21,p-028,48,1.0,47.78,50.04
2024-02-27,p-039,138,1.0,86.6,82.11
2024-01-05,p-006,91,0.59,77.45,71.67
2024-04-01,p-011,177,0.49,20.1,16.51
2024-02-19,p-027,96,0.95,40.39,39.8
2024-03-11,p-019,191,0.35,23.5,18.44
2024-04-20,p-009,68,0.31,63.0,56.48
2024-03-21,p-019,116,0.44,79.06,69.05
2024-04-18,p-017,92,0.65,25.54,23.89
2024-03-21,p-039,32,0.02,98.82,86.47
2024-01-14,p-041,43,0.77,32.36,32.64
2024-03-31,p-024,146,0.73,42.1,37.61
2024-03-29,p-020,185,0.0,62.93,46.16
2024-03-02,p-047,161,1.0,91.41,84.36
2024-04-15,p-023,173,0.67,13.55,11.59
2024-02-25,p-041,81,0.53,98.5,91.06
2024-01-23,p-000,160,0.97,64.14,58.94
2024-03-19,p-030,176,0.13,79.26,60.48
2024-03-06,p-011,50,0.55,34.72,33.31
2024-01-22,p-016,159,0.39,25.77,21.2
2024-02-03,p-016,95,0.65,69.54,64.82
2024-04-03,p-036,75,0.2,24.05,20.91
2024-01-26,p-016,118,1.0,56.75,55.06
2024-01-18,p-038,97,0.37,97.07,85.38
2024-04-07,p-010,110,0.64,96.93,88.68
2024-04-22,p-017,123,0.53,42.47,37.47
2024-01-14,p-038,105,0.11,47.93,39.55
2024-04-24,p-011,84,0.86,85.0,83.47
2024-01-17,p-028,183,0.0,43.27,31.82
2024-04-20,p-035,184,0.42,85.82,68.91
2024-01-05,p-047,84,0.68,96.18,91.27
2024-04-27,p-001,14,0.83,72.51,76.21
2024-02-14,p-046,124,0.39,70.1,60.06
2024-02-07,p-027,86,0.4,48.65,43.58
2024-01-22,p-043,104,0.69,95.19,88.53
2024-04-13,p-040,110,0.15,61.07,50.55
2024-04-24,p-025,158,0.18,55.64,43.85
2024-04-23,p-002,154,0.0,33.98,25.87
2024-01-15,p-017,139,0.73,60.12,54.14
2024-04-10,p-016,30,0.17,58.69,53.17
2024-03-04,p-029,199,1.0,77.29,68.1
2024-03-04,p-000,52,0.69,80.61,79.32
2024-02-24,p-028,191,0.0,24.87,18.11
2024-01-12,p-008,155,0.95,39.01,35.93
2024-04-02,p-048,173,0.0,60.59,45.1
2024-03-06,p-020,112,0.39,20.97,18.21
2024-02-05,p-022,18,0.4,61.56,59.24
2024-02-02,p-030,142,0.48,99.47,85.0
2024-04-08,p-049,161,0.0,71.76,54.19
2024-02-17,p-022,170,0.66,49.92,42.76
2024-03-21,p-015,105,0.71,68.35,63.74
2024-03-29,p-009,4,0.55,22.25,22.38
2024-02-26,p-048,111,0.78,18.08,16.97
2024-03-23,p-044,44,0.74,82.18,82.34
2024-01-12,p-004,173,0.41,23.06,18.73
2024-02-07,p-013,92,0.81,44.27,42.69
2024-02-17,p-041,74,1.0,68.96,70.24
2024-01-03,p-033,121,0.41,25.2,21.75
2024-04-25,p-039,99,0.12,24.93,20.75
2024-04-05,p-028,20,0.12,31.23,28.28
2024-04-30,p-048,192,0.11,49.79,37.09
2024-01-19,p-028,190,0.61,60.49,50.07
2024-03-19,p-027,116,0.68,20.05,18.36
2024-04-20,p-006,166,0.6,42.59,36.23
2024-01-24,p-048,49,0.45,48.64,45.79
2024-02-21,p-035,146,1.0,17.17,16.13
2024-01-02,p-017,194,0.58,55.27,45.26
2024-03-21,p-007,11,0.45,63.59,62.26
2024-04-10,p-005,178,0.82,94.07,82.27
2024-01-12,p-041,167,0.77,80.78,70.92
2024-03-19,p-011,183,0.85,16.04,14.02
2024-01-18,p-002,79,0.46,17.17,15.69
2024-03-05,p-047,37,0.24,31.91,29.13
2024-03-23,p-019,9,0.28,25.63,24.28
2024-02-07,p-041,88,0.0,39.35,32.3
2024-02-04,p-041,67,0.4,29.3,26.79
2024-03-27,p-003,142,0.34,15.04,12.49
2024-04-26,p-020,194,0.51,53.79,43.44
2024-03-17,p-005,69,0.35,52.39,47.31
2024-03-20,p-048,28,0.61,74.43,73.94
2024-03-03,p-027,164,0.32,20.66,16.65
2024-01-07,p-030,104,0.89,95.28,92.03
2024-02-12,p-009,56,1.0,67.66,70.26
2024-03-28,p-002,11,0.74,91.78,95.13
2024-02-03,p-021,91,0.51,96.99,88.34
2024-01-16,p-001,6,0.42,31.97,31.27
2024-02-25,p-041,12,0.22,17.56,16.38
2024-04-11,p-039,16,0.6,71.92,72.18
2024-04-14,p-025,85,0.47,21.44,19.5
2024-04-19,p-044,51,0.46,37.37,35.18
2024-02-26,p-031,88,0.22,70.88,61.02
2024-04-06,p-045,66,1.0,18.06,18.55
2024-02-07,p-026,149,0.65,33.15,29.06
2024-02-28,p-036,102,0.49,72.69,65.15
2024-04-16,p-022,106,0.51,41.83,37.47
2024-04-12,p-028,148,0.5,29.2,24.88
2024-03-23,p-006,6,0.65,13.47,13.79
2024-04-25,p-034,138,0.51,25.03,21.62
2024-01-24,p-016,174,0.72,50.04,43.15
2024-03-01,p-047,148,0.98,63.5,59.3
2024-02-15,p-005,104,0.27,65.81,56.25
2024-03-28,p-038,48,1.0,34.9,36.55
2024-04-10,p-001,37,0.13,28.72,25.61
2024-03-13,p-027,61,0.81,71.75,71.55
2024-03-22,p-030,190,0.05,90.54,66.74
2024-02-29,p-047,194,0.79,30.34,25.87
2024-02-26,p-008,185,0.22,58.85,45.28
2024-03-24,p-006,125,0.94,52.59,50.07
2024-01-20,p-029,0,0.39,11.21,10.96
2024-04-22,p-049,76,0.75,44.38,43.06
2024-03-26,p-017,95,0.12,33.88,28.33
2024-02-04,p-033,131,0.66,87.38,78.36
2024-01-27,p-048,41,0.83,94.05,96.15
2024-03-24,p-034,111,0.76,50.7,47.42
2024-03-27,p-000,71,0.71,39.84,38.57
2024-04-14,p-026,107,0.25,61.07,51.81
2024-02-21,p-032,27,0.83,98.72,102.39
2024-04-16,p-048,23,0.62,10.66,10.66
2024-01-18,p-015,30,0.44,58.12,55.7
2024-02-21,p-003,2,0.77,92.23,97.02
2024-03-01,p-016,131,0.64,94.36,84.29
2024-03-05,p-040,47,0.52,18.86,18.05
2024-02-04,p-007,4,0.49,61.97,61.6
2024-03-10,p-044,62,0.5,22.0,20.64
2024-04-09,p-047,87,0.46,10.01,9.07
2024-04-15,p-034,105,0.36,17.28,15.03
2024-03-15,p-023,53,0.87,32.3,32.85
2024-04-18,p-028,156,0.08,42.69,33.0
2024-02-18,p-043,150,0.22,76.84,61.66
2024-02-03,p-015,101,0.69,47.31,44.15
2024-03-10,p-046,95,0.24,24.07,20.65
2024-02-17,p-004,82,0.46,19.21,17.49
2024-04-10,p-020,74,1.0,35.53,36.19
2024-04-28,p-017,152,0.24,42.18,33.91
2024-02-22,p-025,147,0.62,99.95,87.3
2024-01-29,p-002,200,0.19,93.3,70.01
2024-04-17,p-037,185,0.38,71.83,57.14
2024-03-20,p-034,49,0.7,82.19,81.29
2024-04-29,p-005,193,0.35,28.34,22.18
2024-03-11,p-031,93,0.4,93.88,83.45
2024-03-09,p-013,166,0.6,15.65,13.31
2024-01-10,p-034,139,0.42,83.89,71.07
2024-03-21,p-021,58,0.0,72.7,61.64
2024-04-20,p-038,19,0.63,94.69,95.31
2024-04-02,p-042,131,0.22,82.23,67.46
2024-03-05,p-002,144,0.11,40.44,31.92
2024-04-21,p-020,200,0.7,49.02,40.78
2024-01-21,p-003,10,0.69,66.79,68.63
2024-02-01,p-016,3,0.69,23.92,24.75
2024-04-09,p-004,133,0.74,81.4,73.96
2024-03-25,p-006,24,0.51,19.3,18.87
2024-03-19,p-002,83,1.0,93.71,94.53
2024-01-20,p-039,68,0.87,86.07,86.15
2024-03-22,p-021,192,0.76,37.91,32.22
2024-01-16,p-038,123,0.6,41.29,36.94
2024-01-30,p-015,56,0.21,82.06,72.97
2024-03-29,p-035,93,0.68,77.05,72.4
2024-03-08,p-007,147,0.22,85.94,69.2
2024-04-28,p-019,145,0.32,74.8,61.65
2024-02-22,p-039,120,0.98,81.14,78.26
2024-02-19,p-037,95,0.94,44.49,43.81
2024-03-14,p-035,21,0.94,44.97,47.9
2024-03-26,p-036,160,0.19,98.16,77.34
2024-02-19,p-021,113,0.37,69.84,60.34
2024-01-04,p-047,129,0.34,57.45,48.44
2024-02-16,p-029,106,0.22,55.54,46.87
2024-01-04,p-048,141,0.42,20.56,17.38
2024-02-27,p-037,139,0.44,13.81,11.75
2024-01-10,p-022,70,0.51,99.58,92.79
2024-01-16,p-034,3,0.62,39.86,40.69
2024-01-31,p-040,12,0.2,88.52,82.21
2024-04-21,p-040,194,0.19,91.84,69.43
2024-03-30,p-049,26,0.13,46.81,42.22
2024-03-16,p-006,20,0.33,33.14,31.37
2024-03-08,p-032,59,0.34,54.98,50.08
2024-04-12,p-027,42,0.71,99.24,99.06
2024-03-21,p-031,32,0.42,59.58,56.75
2024-04-17,p-028,192,0.65,66.42,55.28
2024-03-08,p-015,64,0.75,12.62,12.4
2024-02-21,p-014,6,0.52,52.57,52.46
2024-01-01,p-044,10,0.1,51.05,46.5
2024-01-07,p-016,195,0.71,79.55,66.73
2024-02-25,p-034,150,0.53,35.64,30.48
2024-04-13,p-039,22,0.14,67.36,61.13
2024-01-28,p-001,117,0.33,83.67,71.37
2024-04-11,p-031,32,0.41,91.92,87.38
2024-03-08,p-009,126,0.54,94.09,82.89
2024-02-15,p-049,49,0.0,47.16,40.36
2024-03-11,p-040,199,0.17,92.77,69.4
2024-02-29,p-024,108,0.2,48.54,40.7
2024-01-30,p-003,58,0.56,31.85,30.36
2024-04-24,p-045,34,0.19,86.83,78.68
2024-02-01,p-005,172,0.1,90.43,68.89
2024-01-20,p-018,197,0.47,79.49,63.45
2024-03-28,p-011,31,0.0,44.3,38.63
2024-01-26,p-045,139,0.7,64.23,57.51
2024-01-26,p-003,88,0.51,72.26,66.03
2024-03-15,p-039,200,0.76,50.8,42.75
2024-02-25,p-048,200,0.63,30.93,25.39
2024-01-18,p-026,70,0.48,75.77,70.18
2024-02-09,p-030,6,0.37,28.72,27.81
2024-01-20,p-043,110,0.55,12.71,11.43
2024-04-08,p-003,0,0.41,79.4,77.97
2024-04-13,p-029,111,0.75,23.36,21.81
2024-04-12,p-008,83,0.28,28.85,25.29
2024-04-30,p-036,182,0.03,58.16,43.1
2024-04-04,p-019,134,0.74,62.34,56.58
2024-03-10,p-031,80,0.95,25.06,25.13
2024-01-01,p-022,93,0.08,37.59,31.23
2024-01-02,p-004,165,1.0,87.47,80.34
2024-01-08,p-049,183,0.76,18.97,16.3
2024-02-21,p-040,114,0.45,77.63,68.09
2024-04-14,p-033,12,0.4,97.46,94.36
2024-03-20,p-022,98,0.31,34.87,30.26
2024-01-26,p-002,112,0.59,38.43,34.74
2024-01-07,p-007,47,0.13,87.12,76.88
2024-04-21,p-011,4,0.4,53.22,51.95
2024-02-12,p-010,127,0.48,51.29,44.6
2024-02-29,p-021,189,0.53,90.62,73.93
2024-03-16,p-039,16,0.0,66.93,59.27
2024-01-05,p-043,145,0.82,15.07,13.71
2024-02-26,p-018,32,0.4,37.18,35.27
2024-04-21,p-007,135,0.65,46.78,41.68
2024-03-25,p-049,187,0.38,39.85,31.62
2024-03-10,p-045,32,0.71,91.34,92.13
